time,负载功率(kW),TOU计划功率(kW),逆变功率(kW),逆变设置功率(kW),逆变限制功率(kW),电池功率(kW),电池设置功率(kW),储能SOC(%),电网功率(kW),光伏功率(kW)
2026-02-26 09:02:00,95.994,100.0,115.994,115.994,125.0,66.067,100.0,88.73,-20.0,49.928
2026-02-26 09:03:00,96.266,100.0,116.266,116.266,125.0,66.125,100.0,88.31,-20.0,50.141
2026-02-26 09:04:00,96.528,100.0,116.528,116.528,125.0,66.175,100.0,87.88,-20.0,50.354
2026-02-26 09:05:00,96.782,100.0,116.782,116.782,125.0,66.217,100.0,87.46,-20.0,50.565
2026-02-26 09:06:00,97.028,100.0,117.028,117.028,125.0,66.252,100.0,87.03,-20.0,50.776
2026-02-26 09:07:00,97.264,100.0,117.264,117.264,125.0,66.278,100.0,86.61,-20.0,50.986
2026-02-26 09:08:00,97.491,100.0,117.491,117.491,125.0,66.297,100.0,86.18,-20.0,51.195
2026-02-26 09:09:00,97.71,100.0,117.71,117.71,125.0,66.307,100.0,85.76,-20.0,51.403
2026-02-26 09:10:00,97.918,100.0,117.918,117.918,125.0,66.309,100.0,85.33,-20.0,51.609
2026-02-26 09:11:00,98.118,100.0,118.118,118.118,125.0,66.303,100.0,84.91,-20.0,51.815
2026-02-26 09:12:00,98.308,100.0,118.308,118.308,125.0,66.288,100.0,84.48,-20.0,52.02
2026-02-26 09:13:00,98.488,100.0,118.488,118.488,125.0,66.264,100.0,84.06,-20.0,52.224
2026-02-26 09:14:00,98.659,100.0,118.659,118.659,125.0,66.232,100.0,83.63,-20.0,52.427
2026-02-26 09:15:00,98.819,100.0,118.819,118.819,125.0,66.19,100.0,83.21,-20.0,52.629
2026-02-26 09:16:00,98.97,100.0,118.97,118.97,125.0,66.14,100.0,82.79,-20.0,52.83
2026-02-26 09:17:00,99.111,100.0,119.111,119.111,125.0,66.081,100.0,82.36,-20.0,53.03
2026-02-26 09:18:00,99.241,100.0,119.241,119.241,125.0,66.013,100.0,81.94,-20.0,53.228
2026-02-26 09:19:00,99.362,100.0,119.362,119.362,125.0,65.936,100.0,81.52,-20.0,53.426
2026-02-26 09:20:00,99.472,100.0,119.472,119.472,125.0,65.849,100.0,81.09,-20.0,53.623
2026-02-26 09:21:00,99.572,100.0,119.572,119.572,125.0,65.753,100.0,80.67,-20.0,53.819
2026-02-26 09:22:00,99.662,100.0,119.662,119.662,125.0,65.648,100.0,80.25,-20.0,54.014
2026-02-26 09:23:00,99.741,100.0,119.741,119.741,125.0,65.533,100.0,79.83,-20.0,54.207
2026-02-26 09:24:00,99.809,100.0,119.809,119.809,125.0,65.409,100.0,79.41,-20.0,54.4
2026-02-26 09:25:00,99.868,100.0,119.868,119.868,125.0,65.276,100.0,78.99,-20.0,54.592
2026-02-26 09:26:00,99.915,100.0,119.915,119.915,125.0,65.133,100.0,78.58,-20.0,54.783
2026-02-26 09:27:00,99.952,100.0,119.952,119.952,125.0,64.98,100.0,78.16,-20.0,54.972
2026-02-26 09:28:00,99.979,100.0,119.979,119.979,125.0,64.818,100.0,77.74,-20.0,55.161
2026-02-26 09:29:00,99.995,100.0,119.995,119.995,125.0,64.646,100.0,77.33,-20.0,55.348
2026-02-26 09:30:00,100.0,100.0,120.0,120.0,125.0,64.465,100.0,76.92,-20.0,55.535
2026-02-26 09:31:00,99.995,100.0,119.995,119.995,125.0,64.275,100.0,76.51,-20.0,55.72
2026-02-26 09:32:00,99.979,100.0,119.979,119.979,125.0,64.074,100.0,76.09,-20.0,55.904
2026-02-26 09:33:00,99.952,100.0,119.952,119.952,125.0,63.865,100.0,75.69,-20.0,56.088
2026-02-26 09:34:00,99.915,100.0,119.915,119.915,125.0,63.645,100.0,75.28,-20.0,56.27
2026-02-26 09:35:00,99.868,100.0,119.868,119.868,125.0,63.416,100.0,74.87,-20.0,56.451
2026-02-26 09:36:00,99.809,100.0,119.809,119.809,125.0,63.178,100.0,74.47,-20.0,56.631
2026-02-26 09:37:00,99.741,100.0,119.741,119.741,125.0,62.931,100.0,74.06,-20.0,56.81
2026-02-26 09:38:00,99.662,100.0,119.662,119.662,125.0,62.673,100.0,73.66,-20.0,56.988
2026-02-26 09:39:00,99.572,100.0,119.572,119.572,125.0,62.407,100.0,73.26,-20.0,57.165
2026-02-26 09:40:00,99.472,100.0,119.472,119.472,125.0,62.131,100.0,72.86,-20.0,57.341
2026-02-26 09:41:00,99.362,100.0,119.362,119.362,125.0,61.847,100.0,72.47,-20.0,57.515
2026-02-26 09:42:00,99.241,100.0,119.241,119.241,125.0,61.553,100.0,72.07,-20.0,57.689
2026-02-26 09:43:00,99.111,100.0,119.111,119.111,125.0,61.249,100.0,71.68,-20.0,57.861
2026-02-26 09:44:00,98.97,100.0,118.97,118.97,125.0,60.937,100.0,71.29,-20.0,58.033
2026-02-26 09:45:00,98.819,100.0,118.819,118.819,125.0,60.616,100.0,70.9,-20.0,58.203
2026-02-26 09:46:00,98.659,100.0,118.659,118.659,125.0,60.287,100.0,70.51,-20.0,58.372
2026-02-26 09:47:00,98.488,100.0,118.488,118.488,125.0,59.948,100.0,70.13,-20.0,58.54
2026-02-26 09:48:00,98.308,100.0,118.308,118.308,125.0,59.601,100.0,69.75,-20.0,58.707
2026-02-26 09:49:00,98.118,100.0,118.118,118.118,125.0,59.245,100.0,69.37,-20.0,58.873
2026-02-26 09:50:00,97.918,100.0,117.918,117.918,125.0,58.881,100.0,68.99,-20.0,59.037
2026-02-26 09:51:00,97.71,100.0,117.71,117.71,125.0,58.509,100.0,68.61,-20.0,59.201
2026-02-26 09:52:00,97.491,100.0,117.491,117.491,125.0,58.128,100.0,68.24,-20.0,59.363
2026-02-26 09:53:00,97.264,100.0,117.264,117.264,125.0,57.74,100.0,67.87,-20.0,59.525
2026-02-26 09:54:00,97.028,100.0,117.028,117.028,125.0,57.343,100.0,67.5,-20.0,59.685
2026-02-26 09:55:00,96.782,100.0,116.782,116.782,125.0,56.939,100.0,67.14,-20.0,59.844
2026-02-26 09:56:00,96.528,100.0,116.528,116.528,125.0,56.527,100.0,66.78,-20.0,60.002
2026-02-26 09:57:00,96.266,100.0,116.266,116.266,125.0,56.107,100.0,66.42,-20.0,60.158
2026-02-26 09:58:00,95.994,100.0,115.994,115.994,125.0,55.68,100.0,66.06,-20.0,60.314
2026-02-26 09:59:00,95.715,100.0,115.715,115.715,125.0,55.246,100.0,65.71,-20.0,60.468
2026-02-26 10:00:00,95.427,100.0,115.427,115.427,125.0,54.805,100.0,65.35,-20.0,60.622
2026-02-26 10:01:00,95.131,100.0,115.131,115.131,125.0,54.357,100.0,65.01,-20.0,60.774
2026-02-26 10:02:00,94.828,100.0,114.828,114.828,125.0,53.903,100.0,64.66,-20.0,60.925
2026-02-26 10:03:00,94.516,100.0,114.516,114.516,125.0,53.441,100.0,64.32,-20.0,61.075
2026-02-26 10:04:00,94.197,100.0,114.197,114.197,125.0,52.974,100.0,63.98,-20.0,61.223
2026-02-26 10:05:00,93.871,100.0,113.871,113.871,125.0,52.5,100.0,63.64,-20.0,61.371
2026-02-26 10:06:00,93.537,100.0,113.537,113.537,125.0,52.02,100.0,63.31,-20.0,61.517
2026-02-26 10:07:00,93.197,100.0,113.197,113.197,125.0,51.534,100.0,62.98,-20.0,61.662
2026-02-26 10:08:00,92.849,100.0,112.849,112.849,125.0,51.043,100.0,62.65,-20.0,61.806
2026-02-26 10:09:00,92.495,100.0,112.495,112.495,125.0,50.546,100.0,62.33,-20.0,61.949
2026-02-26 10:10:00,92.135,100.0,112.135,112.135,125.0,50.044,100.0,62.01,-20.0,62.091
2026-02-26 10:11:00,91.768,100.0,111.768,111.768,125.0,49.537,100.0,61.69,-20.0,62.231
2026-02-26 10:12:00,91.395,100.0,111.395,111.395,125.0,49.025,100.0,61.37,-20.0,62.37
2026-02-26 10:13:00,91.016,100.0,111.016,111.016,125.0,48.508,100.0,61.06,-20.0,62.509
2026-02-26 10:14:00,90.632,100.0,110.632,110.632,125.0,47.986,100.0,60.76,-20.0,62.645
2026-02-26 10:15:00,90.242,100.0,110.242,110.242,125.0,47.461,100.0,60.45,-20.0,62.781
2026-02-26 10:16:00,89.846,100.0,109.846,109.846,125.0,46.931,100.0,60.15,-20.0,62.916
2026-02-26 10:17:00,89.446,100.0,109.446,109.446,125.0,46.397,100.0,59.85,-20.0,63.049
2026-02-26 10:18:00,89.041,100.0,109.041,109.041,125.0,45.86,100.0,59.56,-20.0,63.181
2026-02-26 10:19:00,88.63,100.0,108.63,108.63,125.0,45.319,100.0,59.27,-20.0,63.312
2026-02-26 10:20:00,88.216,100.0,108.216,108.216,125.0,44.774,100.0,58.98,-20.0,63.442
2026-02-26 10:21:00,87.797,100.0,107.797,107.797,125.0,44.227,100.0,58.7,-20.0,63.57
2026-02-26 10:22:00,87.374,100.0,107.374,107.374,125.0,43.677,100.0,58.42,-20.0,63.697
2026-02-26 10:23:00,86.947,100.0,106.947,106.947,125.0,43.124,100.0,58.14,-20.0,63.823
2026-02-26 10:24:00,86.516,100.0,106.516,106.516,125.0,42.568,100.0,57.87,-20.0,63.948
2026-02-26 10:25:00,86.082,100.0,106.082,106.082,125.0,42.01,100.0,57.6,-20.0,64.072
2026-02-26 10:26:00,85.645,100.0,105.645,105.645,125.0,41.45,100.0,57.33,-20.0,64.194
2026-02-26 10:27:00,85.204,100.0,105.204,105.204,125.0,40.889,100.0,57.07,-20.0,64.315
2026-02-26 10:28:00,84.76,100.0,104.76,104.76,125.0,40.325,100.0,56.81,-20.0,64.435
2026-02-26 10:29:00,84.314,100.0,104.314,104.314,125.0,39.76,100.0,56.56,-20.0,64.554
2026-02-26 10:30:00,83.866,100.0,103.866,103.866,125.0,39.194,100.0,56.31,-20.0,64.672
2026-02-26 10:31:00,83.415,100.0,103.415,103.415,125.0,38.627,100.0,56.06,-20.0,64.788
2026-02-26 10:32:00,82.962,100.0,102.962,102.962,125.0,38.059,100.0,55.82,-20.0,64.903
2026-02-26 10:33:00,82.507,100.0,102.507,102.507,125.0,37.49,100.0,55.58,-20.0,65.017
2026-02-26 10:34:00,82.05,100.0,102.05,102.05,125.0,36.921,100.0,55.34,-20.0,65.129
2026-02-26 10:35:00,81.592,100.0,101.592,101.592,125.0,36.351,100.0,55.11,-20.0,65.241
2026-02-26 10:36:00,81.133,100.0,101.133,101.133,125.0,35.782,100.0,54.88,-20.0,65.351
2026-02-26 10:37:00,80.672,100.0,100.672,100.672,125.0,35.213,100.0,54.65,-20.0,65.459
2026-02-26 10:38:00,80.211,100.0,100.211,100.211,125.0,34.644,100.0,54.43,-20.0,65.567
2026-02-26 10:39:00,79.748,100.0,99.748,99.748,125.0,34.075,100.0,54.21,-20.0,65.673
2026-02-26 10:40:00,79.286,100.0,99.286,99.286,125.0,33.507,100.0,54.0,-20.0,65.778
2026-02-26 10:41:00,78.822,100.0,98.822,98.822,125.0,32.94,100.0,53.78,-20.0,65.882
2026-02-26 10:42:00,78.359,100.0,98.359,98.359,125.0,32.374,100.0,53.58,-20.0,65.985
2026-02-26 10:43:00,77.896,100.0,97.896,97.896,125.0,31.81,100.0,53.37,-20.0,66.086
2026-02-26 10:44:00,77.433,100.0,97.433,97.433,125.0,31.246,100.0,53.17,-20.0,66.186
2026-02-26 10:45:00,76.97,100.0,96.97,96.97,125.0,30.685,100.0,52.98,-20.0,66.285
2026-02-26 10:46:00,76.508,100.0,96.508,96.508,125.0,30.125,100.0,52.78,-20.0,66.383
2026-02-26 10:47:00,76.046,100.0,96.046,96.046,125.0,29.567,100.0,52.59,-20.0,66.479
2026-02-26 10:48:00,75.586,100.0,95.586,95.586,125.0,29.012,100.0,52.41,-20.0,66.574
2026-02-26 10:49:00,75.126,100.0,95.126,95.126,125.0,28.458,100.0,52.22,-20.0,66.668
2026-02-26 10:50:00,74.667,100.0,94.667,94.667,125.0,27.907,100.0,52.05,-20.0,66.76
2026-02-26 10:51:00,74.21,100.0,94.21,94.21,125.0,27.359,100.0,51.87,-20.0,66.851
2026-02-26 10:52:00,73.755,100.0,93.755,93.755,125.0,26.813,100.0,51.7,-20.0,66.941
2026-02-26 10:53:00,73.301,100.0,93.301,93.301,125.0,26.271,100.0,51.53,-20.0,67.03
2026-02-26 10:54:00,72.848,100.0,92.848,92.848,125.0,25.731,100.0,51.37,-20.0,67.117
2026-02-26 10:55:00,72.398,100.0,92.398,92.398,125.0,25.195,100.0,51.2,-20.0,67.203
2026-02-26 10:56:00,71.95,100.0,91.95,91.95,125.0,24.662,100.0,51.05,-20.0,67.288
2026-02-26 10:57:00,71.504,100.0,91.504,91.504,125.0,24.132,100.0,50.89,-20.0,67.372
2026-02-26 10:58:00,71.061,100.0,91.061,91.061,125.0,23.606,100.0,50.74,-20.0,67.454
2026-02-26 10:59:00,70.619,100.0,90.619,90.619,125.0,23.084,100.0,50.59,-20.0,67.535
2026-02-26 11:00:00,70.181,0.0,67.615,67.615,125.0,0.0,,50.59,2.566,67.615
2026-02-26 11:01:00,69.745,0.0,67.693,67.693,125.0,0.0,,50.59,2.052,67.693
2026-02-26 11:02:00,69.312,0.0,67.77,67.77,125.0,0.0,,50.59,1.542,67.77
2026-02-26 11:03:00,68.882,0.0,67.846,67.846,125.0,0.0,,50.59,1.036,67.846
2026-02-26 11:04:00,68.455,0.0,67.921,67.921,125.0,0.0,,50.59,0.535,67.921
2026-02-26 11:05:00,68.032,0.0,67.994,67.994,125.0,0.0,,50.59,0.038,67.994
2026-02-26 11:06:00,67.611,0.0,68.066,68.066,125.0,0.0,,50.59,-0.455,68.066
2026-02-26 11:07:00,67.194,0.0,68.137,68.137,125.0,0.0,,50.59,-0.942,68.137
2026-02-26 11:08:00,66.781,0.0,68.206,68.206,125.0,0.0,,50.59,-1.425,68.206
2026-02-26 11:09:00,66.371,0.0,68.274,68.274,125.0,0.0,,50.59,-1.903,68.274
2026-02-26 11:10:00,65.965,0.0,68.341,68.341,125.0,0.0,,50.59,-2.376,68.341
2026-02-26 11:11:00,65.562,0.0,68.406,68.406,125.0,0.0,,50.59,-2.844,68.406
2026-02-26 11:12:00,65.163,0.0,68.47,68.47,125.0,0.0,,50.59,-3.307,68.47
2026-02-26 11:13:00,64.769,0.0,68.533,68.533,125.0,0.0,,50.59,-3.765,68.533
2026-02-26 11:14:00,64.378,0.0,68.595,68.595,125.0,0.0,,50.59,-4.217,68.595
2026-02-26 11:15:00,63.991,0.0,68.655,68.655,125.0,0.0,,50.59,-4.664,68.655
2026-02-26 11:16:00,63.609,0.0,68.714,68.714,125.0,0.0,,50.59,-5.105,68.714
2026-02-26 11:17:00,63.23,0.0,68.772,68.772,125.0,0.0,,50.59,-5.541,68.772
2026-02-26 11:18:00,62.856,0.0,68.828,68.828,125.0,0.0,,50.59,-5.972,68.828
2026-02-26 11:19:00,62.486,0.0,68.883,68.883,125.0,0.0,,50.59,-6.397,68.883
2026-02-26 11:20:00,62.121,0.0,68.937,68.937,125.0,0.0,,50.59,-6.816,68.937
2026-02-26 11:21:00,61.76,0.0,68.989,68.989,125.0,0.0,,50.59,-7.229,68.989
2026-02-26 11:22:00,61.403,0.0,69.04,69.04,125.0,0.0,,50.59,-7.637,69.04
2026-02-26 11:23:00,61.051,0.0,69.09,69.09,125.0,0.0,,50.59,-8.039,69.09
2026-02-26 11:24:00,60.703,0.0,69.138,69.138,125.0,0.0,,50.59,-8.435,69.138
2026-02-26 11:25:00,60.36,0.0,69.185,69.185,125.0,0.0,,50.59,-8.825,69.185
2026-02-26 11:26:00,60.022,0.0,69.231,69.231,125.0,0.0,,50.59,-9.209,69.231
2026-02-26 11:27:00,59.688,0.0,69.276,69.276,125.0,0.0,,50.59,-9.588,69.276
2026-02-26 11:28:00,59.359,0.0,69.319,69.319,125.0,0.0,,50.59,-9.96,69.319
2026-02-26 11:29:00,59.034,0.0,69.361,69.361,125.0,0.0,,50.59,-10.326,69.361
2026-02-26 11:30:00,58.715,0.0,69.401,69.401,125.0,0.0,,50.59,-10.687,69.401
2026-02-26 11:31:00,58.399,0.0,69.44,69.44,125.0,0.0,,50.59,-11.041,69.44
2026-02-26 11:32:00,58.089,0.0,69.478,69.478,125.0,0.0,,50.59,-11.389,69.478
2026-02-26 11:33:00,57.783,0.0,69.515,69.515,125.0,0.0,,50.59,-11.731,69.515
2026-02-26 11:34:00,57.483,0.0,69.55,69.55,125.0,0.0,,50.59,-12.067,69.55
2026-02-26 11:35:00,57.186,0.0,69.584,69.584,125.0,0.0,,50.59,-12.398,69.584
2026-02-26 11:36:00,56.895,0.0,69.617,69.617,125.0,0.0,,50.59,-12.722,69.617
2026-02-26 11:37:00,56.608,0.0,69.648,69.648,125.0,0.0,,50.59,-13.04,69.648
2026-02-26 11:38:00,56.326,0.0,69.678,69.678,125.0,0.0,,50.59,-13.352,69.678
2026-02-26 11:39:00,56.049,0.0,69.706,69.706,125.0,0.0,,50.59,-13.657,69.706
2026-02-26 11:40:00,55.776,0.0,69.734,69.734,125.0,0.0,,50.59,-13.957,69.734
2026-02-26 11:41:00,55.508,0.0,69.76,69.76,125.0,0.0,,50.59,-14.251,69.76
2026-02-26 11:42:00,55.245,0.0,69.784,69.784,125.0,0.0,,50.59,-14.539,69.784
2026-02-26 11:43:00,54.987,0.0,69.808,69.808,125.0,0.0,,50.59,-14.821,69.808
2026-02-26 11:44:00,54.733,0.0,69.829,69.829,125.0,0.0,,50.59,-15.097,69.829
2026-02-26 11:45:00,54.484,0.0,69.85,69.85,125.0,0.0,,50.59,-15.366,69.85
2026-02-26 11:46:00,54.239,0.0,69.869,69.869,125.0,0.0,,50.59,-15.63,69.869
2026-02-26 11:47:00,53.999,0.0,69.887,69.887,125.0,0.0,,50.59,-15.888,69.887
2026-02-26 11:48:00,53.763,0.0,69.904,69.904,125.0,0.0,,50.59,-16.141,69.904
2026-02-26 11:49:00,53.532,0.0,69.919,69.919,125.0,0.0,,50.59,-16.387,69.919
2026-02-26 11:50:00,53.306,0.0,69.933,69.933,125.0,0.0,,50.59,-16.627,69.933
2026-02-26 11:51:00,53.084,0.0,69.946,69.946,125.0,0.0,,50.59,-16.862,69.946
2026-02-26 11:52:00,52.866,0.0,69.957,69.957,125.0,0.0,,50.59,-17.091,69.957
2026-02-26 11:53:00,52.653,0.0,69.967,69.967,125.0,0.0,,50.59,-17.314,69.967
2026-02-26 11:54:00,52.444,0.0,69.976,69.976,125.0,0.0,,50.59,-17.532,69.976
2026-02-26 11:55:00,52.24,0.0,69.983,69.983,125.0,0.0,,50.59,-17.744,69.983
2026-02-26 11:56:00,52.039,0.0,69.989,69.989,125.0,0.0,,50.59,-17.95,69.989
2026-02-26 11:57:00,51.843,0.0,69.994,69.994,125.0,0.0,,50.59,-18.151,69.994
2026-02-26 11:58:00,51.651,0.0,69.997,69.997,125.0,0.0,,50.59,-18.346,69.997
2026-02-26 11:59:00,51.464,0.0,69.999,69.999,125.0,0.0,,50.59,-18.536,69.999
2026-02-26 12:00:00,51.28,-100.0,-30.0,-30.0,125.0,-100.0,,51.23,81.28,70.0
2026-02-26 12:01:00,51.1,-100.0,-30.001,-30.001,125.0,-100.0,,51.87,81.101,69.999
2026-02-26 12:02:00,50.925,-100.0,-30.003,-30.003,125.0,-100.0,,52.51,80.927,69.997
2026-02-26 12:03:00,50.753,-100.0,-30.006,-30.006,125.0,-100.0,,53.16,80.759,69.994
2026-02-26 12:04:00,50.585,-100.0,-30.011,-30.011,125.0,-100.0,,53.8,80.596,69.989
2026-02-26 12:05:00,50.421,-100.0,-30.017,-30.017,125.0,-100.0,,54.44,80.438,69.983
2026-02-26 12:06:00,50.261,-100.0,-30.024,-30.024,125.0,-100.0,,55.08,80.285,69.976
2026-02-26 12:07:00,50.105,-100.0,-30.033,-30.033,125.0,-100.0,,55.72,80.138,69.967
2026-02-26 12:08:00,49.952,-100.0,-30.043,-30.043,125.0,-100.0,,56.36,79.995,69.957
2026-02-26 12:09:00,49.803,-100.0,-30.054,-30.054,125.0,-100.0,,57.0,79.857,69.946
2026-02-26 12:10:00,49.658,-100.0,-30.067,-30.067,125.0,-100.0,,57.64,79.724,69.933
2026-02-26 12:11:00,49.516,-100.0,-30.081,-30.081,125.0,-100.0,,58.28,79.597,69.919
2026-02-26 12:12:00,49.378,-100.0,-30.096,-30.096,125.0,-100.0,,58.92,79.474,69.904
2026-02-26 12:13:00,49.243,-100.0,-30.113,-30.113,125.0,-100.0,,59.57,79.355,69.887
2026-02-26 12:14:00,49.111,-100.0,-30.131,-30.131,125.0,-100.0,,60.21,79.242,69.869
2026-02-26 12:15:00,48.983,-100.0,-30.15,-30.15,125.0,-100.0,,60.85,79.133,69.85
2026-02-26 12:16:00,48.858,-100.0,-30.171,-30.171,125.0,-100.0,,61.49,79.028,69.829
2026-02-26 12:17:00,48.736,-100.0,-30.192,-30.192,125.0,-100.0,,62.13,78.929,69.808
2026-02-26 12:18:00,48.617,-100.0,-30.216,-30.216,125.0,-100.0,,62.77,78.833,69.784
2026-02-26 12:19:00,48.502,-100.0,-30.24,-30.24,125.0,-100.0,,63.41,78.742,69.76
2026-02-26 12:20:00,48.39,-100.0,-30.266,-30.266,125.0,-100.0,,64.05,78.656,69.734
2026-02-26 12:21:00,48.28,-100.0,-30.294,-30.294,125.0,-100.0,,64.69,78.574,69.706
2026-02-26 12:22:00,48.174,-100.0,-30.322,-30.322,125.0,-100.0,,65.34,78.496,69.678
2026-02-26 12:23:00,48.07,-100.0,-30.352,-30.352,125.0,-100.0,,65.98,78.422,69.648
2026-02-26 12:24:00,47.969,-100.0,-30.383,-30.383,125.0,-100.0,,66.62,78.353,69.617
2026-02-26 12:25:00,47.871,-100.0,-30.416,-30.416,125.0,-100.0,,67.26,78.287,69.584
2026-02-26 12:26:00,47.776,-100.0,-30.45,-30.45,125.0,-100.0,,67.9,78.226,69.55
2026-02-26 12:27:00,47.683,-100.0,-30.485,-30.485,125.0,-100.0,,68.54,78.168,69.515
2026-02-26 12:28:00,47.593,-100.0,-30.522,-30.522,125.0,-100.0,,69.18,78.115,69.478
2026-02-26 12:29:00,47.506,-100.0,-30.56,-30.56,125.0,-100.0,,69.82,78.065,69.44
2026-02-26 12:30:00,47.421,-100.0,-30.599,-30.599,125.0,-100.0,,70.46,78.02,69.401
2026-02-26 12:31:00,47.338,-100.0,-30.639,-30.639,125.0,-100.0,,71.1,77.978,69.361
2026-02-26 12:32:00,47.258,-100.0,-30.681,-30.681,125.0,-100.0,,71.75,77.939,69.319
2026-02-26 12:33:00,47.18,-100.0,-30.724,-30.724,125.0,-100.0,,72.39,77.905,69.276
2026-02-26 12:34:00,47.105,-100.0,-30.769,-30.769,125.0,-100.0,,73.03,77.874,69.231
2026-02-26 12:35:00,47.032,-100.0,-30.815,-30.815,125.0,-100.0,,73.67,77.846,69.185
2026-02-26 12:36:00,46.961,-100.0,-30.862,-30.862,125.0,-100.0,,74.31,77.823,69.138
2026-02-26 12:37:00,46.892,-100.0,-30.91,-30.91,125.0,-100.0,,74.95,77.802,69.09
2026-02-26 12:38:00,46.825,-100.0,-30.96,-30.96,125.0,-100.0,,75.59,77.785,69.04
2026-02-26 12:39:00,46.76,-100.0,-31.011,-31.011,125.0,-100.0,,76.23,77.772,68.989
2026-02-26 12:40:00,46.698,-100.0,-31.063,-31.063,125.0,-100.0,,76.87,77.761,68.937
2026-02-26 12:41:00,46.637,-100.0,-31.117,-31.117,125.0,-100.0,,77.51,77.754,68.883
2026-02-26 12:42:00,46.578,-100.0,-31.172,-31.172,125.0,-100.0,,78.16,77.75,68.828
2026-02-26 12:43:00,46.521,-100.0,-31.228,-31.228,125.0,-100.0,,78.8,77.75,68.772
2026-02-26 12:44:00,46.466,-100.0,-31.286,-31.286,125.0,-100.0,,79.44,77.752,68.714
2026-02-26 12:45:00,46.413,-100.0,-31.345,-31.345,125.0,-100.0,,80.08,77.758,68.655
2026-02-26 12:46:00,46.361,-100.0,-31.405,-31.405,125.0,-100.0,,80.72,77.767,68.595
2026-02-26 12:47:00,46.311,-100.0,-31.467,-31.467,125.0,-100.0,,81.36,77.778,68.533
2026-02-26 12:48:00,46.263,-100.0,-31.53,-31.53,125.0,-100.0,,82.0,77.793,68.47
2026-02-26 12:49:00,46.216,-100.0,-31.594,-31.594,125.0,-100.0,,82.64,77.81,68.406
2026-02-26 12:50:00,46.171,-100.0,-31.659,-31.659,125.0,-100.0,,83.28,77.831,68.341
2026-02-26 12:51:00,46.128,-100.0,-31.726,-31.726,125.0,-100.0,,83.92,77.854,68.274
2026-02-26 12:52:00,46.086,-100.0,-31.794,-31.794,125.0,-100.0,,84.57,77.88,68.206
2026-02-26 12:53:00,46.045,-100.0,-31.863,-31.863,125.0,-100.0,,85.21,77.908,68.137
2026-02-26 12:54:00,46.006,-100.0,-31.934,-31.934,125.0,-100.0,,85.85,77.94,68.066
2026-02-26 12:55:00,45.968,-100.0,-32.006,-32.006,125.0,-100.0,,86.49,77.974,67.994
2026-02-26 12:56:00,45.931,-100.0,-32.079,-32.079,125.0,-100.0,,87.13,78.01,67.921
2026-02-26 12:57:00,45.896,-100.0,-32.154,-32.154,125.0,-100.0,,87.77,78.05,67.846
2026-02-26 12:58:00,45.862,-100.0,-32.23,-32.23,125.0,-100.0,,88.41,78.092,67.77
2026-02-26 12:59:00,45.829,-100.0,-32.307,-32.307,125.0,-100.0,,89.05,78.136,67.693
2026-02-26 13:00:00,45.797,-100.0,-32.385,-32.385,125.0,-100.0,,89.69,78.183,67.615
2026-02-26 13:01:00,45.767,-100.0,-32.465,-32.465,125.0,-100.0,,90.0,78.232,67.535
2026-02-26 13:02:00,45.738,-100.0,65.738,65.738,125.0,0.0,,90.0,-20.0,65.738
2026-02-26 13:03:00,45.71,-100.0,65.71,65.71,125.0,0.0,,90.0,-20.0,65.71
2026-02-26 13:04:00,45.682,-100.0,65.682,65.682,125.0,0.0,,90.0,-20.0,65.682
2026-02-26 13:05:00,45.656,-100.0,65.656,65.656,125.0,0.0,,90.0,-20.0,65.656
2026-02-26 13:06:00,45.631,-100.0,65.631,65.631,125.0,0.0,,90.0,-20.0,65.631
2026-02-26 13:07:00,45.607,-100.0,65.607,65.607,125.0,0.0,,90.0,-20.0,65.607
2026-02-26 13:08:00,45.584,-100.0,65.584,65.584,125.0,0.0,,90.0,-20.0,65.584
2026-02-26 13:09:00,45.562,-100.0,65.562,65.562,125.0,0.0,,90.0,-20.0,65.562
2026-02-26 13:10:00,45.54,-100.0,65.54,65.54,125.0,0.0,,90.0,-20.0,65.54
2026-02-26 13:11:00,45.52,-100.0,65.52,65.52,125.0,0.0,,90.0,-20.0,65.52
2026-02-26 13:12:00,45.5,-100.0,65.5,65.5,125.0,0.0,,90.0,-20.0,65.5
2026-02-26 13:13:00,45.481,-100.0,65.481,65.481,125.0,0.0,,90.0,-20.0,65.481
2026-02-26 13:14:00,45.463,-100.0,65.463,65.463,125.0,0.0,,90.0,-20.0,65.463
2026-02-26 13:15:00,45.446,-100.0,65.446,65.446,125.0,0.0,,90.0,-20.0,65.446
2026-02-26 13:16:00,45.429,-100.0,65.429,65.429,125.0,0.0,,90.0,-20.0,65.429
2026-02-26 13:17:00,45.413,-100.0,65.413,65.413,125.0,0.0,,90.0,-20.0,65.413
2026-02-26 13:18:00,45.398,-100.0,65.398,65.398,125.0,0.0,,90.0,-20.0,65.398
2026-02-26 13:19:00,45.384,-100.0,65.384,65.384,125.0,0.0,,90.0,-20.0,65.384
2026-02-26 13:20:00,45.37,-100.0,65.37,65.37,125.0,0.0,,90.0,-20.0,65.37
2026-02-26 13:21:00,45.357,-100.0,65.357,65.357,125.0,0.0,,90.0,-20.0,65.357
2026-02-26 13:22:00,45.345,-100.0,65.345,65.345,125.0,0.0,,90.0,-20.0,65.345
