time,光伏功率(kW),光伏可用功率(kW),弃光功率(kW),正向有功总电能
2026-02-26 07:56:00,43.633,43.633,0.0,43.4661
2026-02-26 07:57:00,43.976,43.976,0.0,44.199
2026-02-26 07:58:00,44.318,44.318,0.0,44.9377
2026-02-26 07:59:00,44.659,44.659,0.0,45.682
2026-02-26 08:00:00,45.0,45.0,0.0,46.432
2026-02-26 08:01:00,45.34,45.34,0.0,47.1877
2026-02-26 08:02:00,45.678,45.678,0.0,47.949
2026-02-26 08:03:00,46.016,46.016,0.0,48.7159
2026-02-26 08:04:00,46.353,46.353,0.0,49.4885
2026-02-26 08:05:00,46.69,46.69,0.0,50.2666
2026-02-26 08:06:00,47.025,47.025,0.0,51.0504
2026-02-26 08:07:00,47.359,47.359,0.0,51.8397
2026-02-26 08:08:00,47.693,47.693,0.0,52.6346
2026-02-26 08:09:00,48.025,48.025,0.0,53.435
2026-02-26 08:10:00,48.357,48.357,0.0,54.2409
2026-02-26 08:11:00,48.688,48.688,0.0,55.0524
2026-02-26 08:12:00,49.018,49.018,0.0,55.8694
2026-02-26 08:13:00,49.346,49.346,0.0,56.6918
2026-02-26 08:14:00,49.674,49.674,0.0,57.5197
2026-02-26 08:15:00,50.001,50.001,0.0,58.3531
2026-02-26 08:16:00,50.327,50.327,0.0,59.1919
2026-02-26 08:17:00,50.652,50.652,0.0,60.0361
2026-02-26 08:18:00,50.977,50.977,0.0,60.8857
2026-02-26 08:19:00,51.3,51.3,0.0,61.7407
2026-02-26 08:20:00,51.622,51.622,0.0,62.601
2026-02-26 08:21:00,51.943,51.943,0.0,63.4667
2026-02-26 08:22:00,52.263,52.263,0.0,64.3378
2026-02-26 08:23:00,52.582,52.582,0.0,65.2142
2026-02-26 08:24:00,52.901,52.901,0.0,66.0959
2026-02-26 08:25:00,53.218,53.218,0.0,66.9828
2026-02-26 08:26:00,53.534,53.534,0.0,67.8751
2026-02-26 08:27:00,53.849,53.849,0.0,68.7725
2026-02-26 08:28:00,54.163,54.163,0.0,69.6753
2026-02-26 08:29:00,54.476,54.476,0.0,70.5832
2026-02-26 08:30:00,54.789,54.789,0.0,71.4963
2026-02-26 08:31:00,55.1,55.1,0.0,72.4147
2026-02-26 08:32:00,55.41,55.41,0.0,73.3382
2026-02-26 08:33:00,55.718,55.718,0.0,74.2668
2026-02-26 08:34:00,56.026,56.026,0.0,75.2006
2026-02-26 08:35:00,56.333,56.333,0.0,76.1395
2026-02-26 08:36:00,56.639,56.639,0.0,77.0834
2026-02-26 08:37:00,56.943,56.943,0.0,78.0325
2026-02-26 08:38:00,57.247,57.247,0.0,78.9866
2026-02-26 08:39:00,57.55,57.55,0.0,79.9458
2026-02-26 08:40:00,57.851,57.851,0.0,80.91
2026-02-26 08:41:00,58.151,58.151,0.0,81.8791
2026-02-26 08:42:00,58.45,58.45,0.0,82.8533
2026-02-26 08:43:00,58.748,58.748,0.0,83.8325
2026-02-26 08:44:00,59.045,59.045,0.0,84.8165
2026-02-26 08:45:00,59.341,59.341,0.0,85.8056
2026-02-26 08:46:00,59.636,59.636,0.0,86.7995
2026-02-26 08:47:00,59.929,59.929,0.0,87.7983
2026-02-26 08:48:00,60.222,60.222,0.0,88.802
2026-02-26 08:49:00,60.513,60.513,0.0,89.8106
2026-02-26 08:50:00,60.803,60.803,0.0,90.8239
2026-02-26 08:51:00,61.092,61.092,0.0,91.8421
2026-02-26 08:52:00,61.38,61.38,0.0,92.8651
2026-02-26 08:53:00,61.666,61.666,0.0,93.8929
2026-02-26 08:54:00,61.952,61.952,0.0,94.9255
2026-02-26 08:55:00,62.236,62.236,0.0,95.9627
2026-02-26 08:56:00,62.519,62.519,0.0,97.0047
2026-02-26 08:57:00,62.801,62.801,0.0,98.0514
2026-02-26 08:58:00,63.082,63.082,0.0,99.1028
2026-02-26 08:59:00,63.361,63.361,0.0,100.1588
2026-02-26 09:00:00,63.64,63.64,0.0,101.2194
2026-02-26 09:01:00,63.917,63.917,0.0,102.2847
2026-02-26 09:02:00,64.193,64.193,0.0,103.3546
2026-02-26 09:03:00,64.467,64.467,0.0,104.429
2026-02-26 09:04:00,64.741,64.741,0.0,105.5081
2026-02-26 09:05:00,65.013,65.013,0.0,106.5916
2026-02-26 09:06:00,65.284,65.284,0.0,107.6797
2026-02-26 09:07:00,65.553,65.553,0.0,108.7722
2026-02-26 09:08:00,65.822,65.822,0.0,109.8693
2026-02-26 09:09:00,66.089,66.089,0.0,110.9707
2026-02-26 09:10:00,66.355,66.355,0.0,112.0767
2026-02-26 09:11:00,66.62,66.62,0.0,113.187
2026-02-26 09:12:00,66.883,66.883,0.0,114.3017
2026-02-26 09:13:00,67.145,67.145,0.0,115.4208
2026-02-26 09:14:00,67.406,67.406,0.0,116.5442
2026-02-26 09:15:00,67.666,67.666,0.0,117.672
2026-02-26 09:16:00,67.924,67.924,0.0,118.804
2026-02-26 09:17:00,68.181,68.181,0.0,119.9404
2026-02-26 09:18:00,68.437,68.437,0.0,121.081
2026-02-26 09:19:00,68.691,68.691,0.0,122.2258
2026-02-26 09:20:00,68.944,68.944,0.0,123.3749
2026-02-26 09:21:00,69.196,69.196,0.0,124.5282
2026-02-26 09:22:00,69.446,69.446,0.0,125.6856
2026-02-26 09:23:00,69.695,69.695,0.0,126.8472
2026-02-26 09:24:00,69.943,69.943,0.0,128.0129
2026-02-26 09:25:00,70.19,70.19,0.0,129.1827
2026-02-26 09:26:00,70.435,70.435,0.0,130.3567
2026-02-26 09:27:00,70.679,70.679,0.0,131.5346
2026-02-26 09:28:00,70.921,70.921,0.0,132.7167
2026-02-26 09:29:00,71.162,71.162,0.0,133.9027
2026-02-26 09:30:00,71.402,71.402,0.0,135.0927
2026-02-26 09:31:00,71.64,71.64,0.0,136.2867
2026-02-26 09:32:00,71.877,71.877,0.0,137.4847
2026-02-26 09:33:00,72.113,72.113,0.0,138.6866
2026-02-26 09:34:00,72.347,72.347,0.0,139.8923
2026-02-26 09:35:00,72.58,72.58,0.0,141.102
2026-02-26 09:36:00,72.812,72.812,0.0,142.3155
2026-02-26 09:37:00,73.042,73.042,0.0,143.5329
2026-02-26 09:38:00,73.27,73.27,0.0,144.7541
2026-02-26 09:39:00,73.498,73.498,0.0,145.979
2026-02-26 09:40:00,73.724,73.724,0.0,147.2078
2026-02-26 09:41:00,73.948,73.948,0.0,148.4402
2026-02-26 09:42:00,74.171,74.171,0.0,149.6764
2026-02-26 09:43:00,74.393,74.393,0.0,150.9163
2026-02-26 09:44:00,74.613,74.613,0.0,152.1599
2026-02-26 09:45:00,74.832,74.832,0.0,153.4071
2026-02-26 09:46:00,75.05,75.05,0.0,154.6579
2026-02-26 09:47:00,75.266,75.266,0.0,155.9123
2026-02-26 09:48:00,75.48,75.48,0.0,157.1703
2026-02-26 09:49:00,75.694,75.694,0.0,158.4319
2026-02-26 09:50:00,75.905,75.905,0.0,159.697
2026-02-26 09:51:00,76.116,76.116,0.0,160.9656
2026-02-26 09:52:00,76.324,76.324,0.0,162.2376
2026-02-26 09:53:00,76.532,76.532,0.0,163.5132
2026-02-26 09:54:00,76.738,76.738,0.0,164.7921
2026-02-26 09:55:00,76.942,76.942,0.0,166.0745
2026-02-26 09:56:00,77.145,77.145,0.0,167.3602
2026-02-26 09:57:00,77.347,77.347,0.0,168.6493
2026-02-26 09:58:00,77.547,77.547,0.0,169.9418
2026-02-26 09:59:00,77.745,77.745,0.0,171.2375
2026-02-26 10:00:00,77.942,77.942,0.0,172.5366
2026-02-26 10:01:00,78.138,78.138,0.0,173.8389
2026-02-26 10:02:00,78.332,78.332,0.0,175.1444
2026-02-26 10:03:00,78.525,78.525,0.0,176.4532
2026-02-26 10:04:00,78.716,78.716,0.0,177.7651
2026-02-26 10:05:00,78.905,78.905,0.0,179.0802
2026-02-26 10:06:00,79.094,79.094,0.0,180.3984
2026-02-26 10:07:00,79.28,79.28,0.0,181.7197
2026-02-26 10:08:00,79.465,79.465,0.0,183.0442
2026-02-26 10:09:00,79.649,79.649,0.0,184.3716
2026-02-26 10:10:00,79.831,79.831,0.0,185.7022
2026-02-26 10:11:00,80.012,80.012,0.0,187.0357
2026-02-26 10:12:00,80.191,80.191,0.0,188.3722
2026-02-26 10:13:00,80.368,80.368,0.0,189.7117
2026-02-26 10:14:00,80.544,80.544,0.0,191.0541
2026-02-26 10:15:00,80.719,80.719,0.0,192.3994
2026-02-26 10:16:00,80.891,80.891,0.0,193.7476
2026-02-26 10:17:00,81.063,81.063,0.0,195.0986
2026-02-26 10:18:00,81.233,81.233,0.0,196.4525
2026-02-26 10:19:00,81.401,81.401,0.0,197.8092
2026-02-26 10:20:00,81.568,81.568,0.0,199.1686
2026-02-26 10:21:00,81.733,81.733,0.0,200.5309
2026-02-26 10:22:00,81.897,81.897,0.0,201.8958
2026-02-26 10:23:00,82.059,82.059,0.0,203.2634
2026-02-26 10:24:00,82.219,82.219,0.0,204.6338
2026-02-26 10:25:00,82.378,82.378,0.0,206.0067
2026-02-26 10:26:00,82.535,82.535,0.0,207.3823
2026-02-26 10:27:00,82.691,82.691,0.0,208.7605
2026-02-26 10:28:00,82.845,82.845,0.0,210.1413
2026-02-26 10:29:00,82.998,82.998,0.0,211.5246
2026-02-26 10:30:00,83.149,83.149,0.0,212.9104
2026-02-26 10:31:00,83.299,83.299,0.0,214.2987
2026-02-26 10:32:00,83.447,83.447,0.0,215.6895
2026-02-26 10:33:00,83.593,83.593,0.0,217.0827
2026-02-26 10:34:00,83.738,83.738,0.0,218.4783
2026-02-26 10:35:00,83.881,83.881,0.0,219.8763
2026-02-26 10:36:00,84.022,84.022,0.0,221.2767
2026-02-26 10:37:00,84.162,84.162,0.0,222.6794
2026-02-26 10:38:00,84.3,84.3,0.0,224.0844
2026-02-26 10:39:00,84.437,84.437,0.0,225.4917
2026-02-26 10:40:00,84.572,84.572,0.0,226.9012
2026-02-26 10:41:00,84.706,84.706,0.0,228.313
2026-02-26 10:42:00,84.838,84.838,0.0,229.7269
2026-02-26 10:43:00,84.968,84.968,0.0,231.1431
2026-02-26 10:44:00,85.097,85.097,0.0,232.5614
2026-02-26 10:45:00,85.224,85.224,0.0,233.9818
2026-02-26 10:46:00,85.349,85.349,0.0,235.4042
2026-02-26 10:47:00,85.473,85.473,0.0,236.8288
2026-02-26 10:48:00,85.595,85.595,0.0,238.2554
2026-02-26 10:49:00,85.716,85.716,0.0,239.684
2026-02-26 10:50:00,85.835,85.835,0.0,241.1145
2026-02-26 10:51:00,85.952,85.952,0.0,242.5471
2026-02-26 10:52:00,86.067,86.067,0.0,243.9815
2026-02-26 10:53:00,86.181,86.181,0.0,245.4179
2026-02-26 10:54:00,86.294,86.294,0.0,246.8561
2026-02-26 10:55:00,86.404,86.404,0.0,248.2962
2026-02-26 10:56:00,86.514,86.514,0.0,249.7381
2026-02-26 10:57:00,86.621,86.621,0.0,251.1818
2026-02-26 10:58:00,86.727,86.727,0.0,252.6272
2026-02-26 10:59:00,86.831,86.831,0.0,254.0744
2026-02-26 11:00:00,86.933,86.933,0.0,255.5233
2026-02-26 11:01:00,87.034,87.034,0.0,256.9739
2026-02-26 11:02:00,87.133,87.133,0.0,258.4261
2026-02-26 11:03:00,87.231,87.231,0.0,259.8799
2026-02-26 11:04:00,87.327,87.327,0.0,261.3354
2026-02-26 11:05:00,87.421,87.421,0.0,262.7924
2026-02-26 11:06:00,87.513,87.513,0.0,264.2509
2026-02-26 11:07:00,87.604,87.604,0.0,265.711
2026-02-26 11:08:00,87.693,87.693,0.0,267.1726
2026-02-26 11:09:00,87.781,87.781,0.0,268.6356
2026-02-26 11:10:00,87.867,87.867,0.0,270.1
2026-02-26 11:11:00,87.951,87.951,0.0,271.5659
2026-02-26 11:12:00,88.033,88.033,0.0,273.0331
2026-02-26 11:13:00,88.114,88.114,0.0,274.5016
2026-02-26 11:14:00,88.193,88.193,0.0,275.9715
2026-02-26 11:15:00,88.271,88.271,0.0,277.4427
2026-02-26 11:16:00,88.346,88.346,0.0,278.9152
2026-02-26 11:17:00,88.421,88.421,0.0,280.3888
2026-02-26 11:18:00,88.493,88.493,0.0,281.8637
2026-02-26 11:19:00,88.564,88.564,0.0,283.3398
2026-02-26 11:20:00,88.633,88.633,0.0,284.817
2026-02-26 11:21:00,88.7,88.7,0.0,286.2953
2026-02-26 11:22:00,88.766,88.766,0.0,287.7747
2026-02-26 11:23:00,88.83,88.83,0.0,289.2552
2026-02-26 11:24:00,88.892,88.892,0.0,290.7368
2026-02-26 11:25:00,88.953,88.953,0.0,292.2193
2026-02-26 11:26:00,89.011,89.011,0.0,293.7028
2026-02-26 11:27:00,89.069,89.069,0.0,295.1873
2026-02-26 11:28:00,89.124,89.124,0.0,296.6727
2026-02-26 11:29:00,89.178,89.178,0.0,298.159
2026-02-26 11:30:00,89.23,89.23,0.0,299.6462
2026-02-26 11:31:00,89.28,89.28,0.0,301.1342
2026-02-26 11:32:00,89.329,89.329,0.0,302.623
2026-02-26 11:33:00,89.376,89.376,0.0,304.1126
2026-02-26 11:34:00,89.421,89.421,0.0,305.603
2026-02-26 11:35:00,89.465,89.465,0.0,307.0941
2026-02-26 11:36:00,89.507,89.507,0.0,308.5858
2026-02-26 11:37:00,89.547,89.547,0.0,310.0783
2026-02-26 11:38:00,89.586,89.586,0.0,311.5714
2026-02-26 11:39:00,89.622,89.622,0.0,313.0651
2026-02-26 11:40:00,89.658,89.658,0.0,314.5594
2026-02-26 11:41:00,89.691,89.691,0.0,316.0542
2026-02-26 11:42:00,89.723,89.723,0.0,317.5496
2026-02-26 11:43:00,89.753,89.753,0.0,319.0455
2026-02-26 11:44:00,89.781,89.781,0.0,320.5418
2026-02-26 11:45:00,89.807,89.807,0.0,322.0386
2026-02-26 11:46:00,89.832,89.832,0.0,323.5358
2026-02-26 11:47:00,89.855,89.855,0.0,325.0334
2026-02-26 11:48:00,89.877,89.877,0.0,326.5314
2026-02-26 11:49:00,89.896,89.896,0.0,328.0296
2026-02-26 11:50:00,89.914,89.914,0.0,329.5282
2026-02-26 11:51:00,89.931,89.931,0.0,331.027
2026-02-26 11:52:00,89.945,89.945,0.0,332.5261
2026-02-26 11:53:00,89.958,89.958,0.0,334.0254
2026-02-26 11:54:00,89.969,89.969,0.0,335.5249
2026-02-26 11:55:00,89.979,89.979,0.0,337.0246
2026-02-26 11:56:00,89.986,89.986,0.0,338.5243
2026-02-26 11:57:00,89.992,89.992,0.0,340.0242
2026-02-26 11:58:00,89.997,89.997,0.0,341.5241
2026-02-26 11:59:00,89.999,89.999,0.0,343.0241
2026-02-26 12:00:00,90.0,90.0,0.0,344.5241
2026-02-26 12:01:00,89.999,89.999,0.0,346.0241
2026-02-26 12:02:00,89.997,89.997,0.0,347.5241
2026-02-26 12:03:00,89.992,89.992,0.0,349.0239
2026-02-26 12:04:00,89.986,89.986,0.0,350.5237
2026-02-26 12:05:00,89.979,89.979,0.0,352.0233
2026-02-26 12:06:00,89.969,89.969,0.0,353.5228
2026-02-26 12:07:00,89.958,89.958,0.0,355.0221
2026-02-26 12:08:00,89.945,89.945,0.0,356.5212
2026-02-26 12:09:00,89.931,89.931,0.0,358.0201
2026-02-26 12:10:00,89.914,89.914,0.0,359.5186
2026-02-26 12:11:00,89.896,89.896,0.0,361.0169
2026-02-26 12:12:00,89.877,89.877,0.0,362.5149
2026-02-26 12:13:00,89.855,89.855,0.0,364.0124
2026-02-26 12:14:00,89.832,89.832,0.0,365.5096
2026-02-26 12:15:00,89.807,89.807,0.0,367.0064
2026-02-26 12:16:00,89.781,89.781,0.0,368.5028
2026-02-26 12:17:00,89.753,89.753,0.0,369.9987
2026-02-26 12:18:00,89.723,89.723,0.0,371.494
2026-02-26 12:19:00,89.691,89.691,0.0,372.9889
2026-02-26 12:20:00,89.658,89.658,0.0,374.4832
2026-02-26 12:21:00,89.622,89.622,0.0,375.9769
2026-02-26 12:22:00,89.586,89.586,0.0,377.47
2026-02-26 12:23:00,89.547,89.547,0.0,378.9624
2026-02-26 12:24:00,89.507,89.507,0.0,380.4542
2026-02-26 12:25:00,89.465,89.465,0.0,381.9453
2026-02-26 12:26:00,89.421,89.421,0.0,383.4356
2026-02-26 12:27:00,89.376,89.376,0.0,384.9252
2026-02-26 12:28:00,89.329,89.329,0.0,386.4141
2026-02-26 12:29:00,89.28,89.28,0.0,387.9021
2026-02-26 12:30:00,89.23,89.23,0.0,389.3892
2026-02-26 12:31:00,89.178,89.178,0.0,390.8755
2026-02-26 12:32:00,89.124,89.124,0.0,392.3609
2026-02-26 12:33:00,89.069,89.069,0.0,393.8454
2026-02-26 12:34:00,89.011,89.011,0.0,395.3289
2026-02-26 12:35:00,88.953,88.953,0.0,396.8115
2026-02-26 12:36:00,88.892,88.892,0.0,398.293
2026-02-26 12:37:00,88.83,88.83,0.0,399.7735
2026-02-26 12:38:00,88.766,88.766,0.0,401.2529
2026-02-26 12:39:00,88.7,88.7,0.0,402.7313
2026-02-26 12:40:00,88.633,88.633,0.0,404.2085
2026-02-26 12:41:00,88.564,88.564,0.0,405.6846
2026-02-26 12:42:00,88.493,88.493,0.0,407.1594
2026-02-26 12:43:00,88.421,88.421,0.0,408.6331
2026-02-26 12:44:00,88.346,88.346,0.0,410.1055
2026-02-26 12:45:00,88.271,88.271,0.0,411.5767
2026-02-26 12:46:00,88.193,88.193,0.0,413.0466
2026-02-26 12:47:00,88.114,88.114,0.0,414.5152
2026-02-26 12:48:00,88.033,88.033,0.0,415.9824
2026-02-26 12:49:00,87.951,87.951,0.0,417.4482
2026-02-26 12:50:00,87.867,87.867,0.0,418.9127
2026-02-26 12:51:00,87.781,87.781,0.0,420.3757
2026-02-26 12:52:00,87.693,87.693,0.0,421.8373
2026-02-26 12:53:00,87.604,87.604,0.0,423.2973
2026-02-26 12:54:00,87.513,87.513,0.0,424.7559
2026-02-26 12:55:00,87.421,87.421,0.0,426.2129
2026-02-26 12:56:00,87.327,87.327,0.0,427.6683
2026-02-26 12:57:00,87.231,87.231,0.0,429.1222
2026-02-26 12:58:00,87.133,87.133,0.0,430.5744
2026-02-26 12:59:00,87.034,87.034,0.0,432.025
2026-02-26 13:00:00,86.933,86.933,0.0,433.4739
2026-02-26 13:01:00,86.831,86.831,0.0,434.921
2026-02-26 13:02:00,86.727,86.727,0.0,436.3665
2026-02-26 13:03:00,86.621,86.621,0.0,437.8102
2026-02-26 13:04:00,86.514,86.514,0.0,439.2521
2026-02-26 13:05:00,86.404,86.404,0.0,440.6921
2026-02-26 13:06:00,86.294,86.294,0.0,442.1304
2026-02-26 13:07:00,86.181,86.181,0.0,443.5667
2026-02-26 13:08:00,86.067,86.067,0.0,445.0012
2026-02-26 13:09:00,85.952,85.952,0.0,446.4337
2026-02-26 13:10:00,85.835,85.835,0.0,447.8643
2026-02-26 13:11:00,85.716,85.716,0.0,449.2929
2026-02-26 13:12:00,85.595,85.595,0.0,450.7195
2026-02-26 13:13:00,85.473,85.473,0.0,452.144
2026-02-26 13:14:00,85.349,85.349,0.0,453.5665
2026-02-26 13:15:00,85.224,85.224,0.0,454.9869
2026-02-26 13:16:00,85.097,85.097,0.0,456.4052
2026-02-26 13:17:00,84.968,84.968,0.0,457.8213
2026-02-26 13:18:00,84.838,84.838,0.0,459.2353
2026-02-26 13:19:00,84.706,84.706,0.0,460.647
2026-02-26 13:20:00,84.572,84.572,0.0,462.0566
2026-02-26 13:21:00,84.437,84.437,0.0,463.4639
2026-02-26 13:22:00,84.3,84.3,0.0,464.8689
2026-02-26 13:23:00,84.162,84.162,0.0,466.2716
2026-02-26 13:24:00,84.022,84.022,0.0,467.6719
2026-02-26 13:25:00,83.881,83.881,0.0,469.07
2026-02-26 13:26:00,83.738,83.738,0.0,470.4656
2026-02-26 13:27:00,61.089,83.593,22.504,471.4837
2026-02-26 13:28:00,60.888,83.447,22.559,472.4985
2026-02-26 13:29:00,60.86,83.299,22.439,473.5129
2026-02-26 13:30:00,60.833,83.149,22.316,474.5267
2026-02-26 13:31:00,60.807,82.998,22.191,475.5402
2026-02-26 13:32:00,60.782,82.845,22.063,476.5532
2026-02-26 13:33:00,60.758,82.691,21.933,477.5659
2026-02-26 13:34:00,60.735,82.535,21.801,478.5781
2026-02-26 13:35:00,60.712,82.378,21.666,479.59
2026-02-26 13:36:00,60.69,82.219,21.529,480.6015
2026-02-26 13:37:00,60.669,82.059,21.389,481.6126
2026-02-26 13:38:00,60.649,81.897,21.248,482.6235
2026-02-26 13:39:00,60.629,81.733,21.103,483.634
2026-02-26 13:40:00,60.611,81.568,20.957,484.6441
2026-02-26 13:41:00,60.592,81.401,20.808,485.654
2026-02-26 13:42:00,60.575,81.233,20.658,486.6636
2026-02-26 13:43:00,60.558,81.063,20.505,487.6729
2026-02-26 13:44:00,60.542,80.891,20.349,488.6819
2026-02-26 13:45:00,60.527,80.719,20.192,489.6907
2026-02-26 13:46:00,60.512,80.544,20.032,490.6992
2026-02-26 13:47:00,60.498,80.368,19.87,491.7075
2026-02-26 13:48:00,60.484,80.191,19.706,492.7156
2026-02-26 13:49:00,60.471,80.012,19.54,493.7235
2026-02-26 13:50:00,60.459,79.831,19.372,494.7311
2026-02-26 13:51:00,60.447,79.649,19.202,495.7386
2026-02-26 13:52:00,60.436,79.465,19.029,496.7458
2026-02-26 13:53:00,60.425,79.28,18.855,497.7529
2026-02-26 13:54:00,60.415,79.094,18.678,498.7599
2026-02-26 13:55:00,60.406,78.905,18.5,499.7666
2026-02-26 13:56:00,60.397,78.716,18.319,500.7732
2026-02-26 13:57:00,60.388,78.525,18.136,501.7797
2026-02-26 13:58:00,60.38,78.332,17.952,502.786
2026-02-26 13:59:00,60.373,78.138,17.765,503.7922
2026-02-26 14:00:00,60.366,77.942,17.577,504.7983
2026-02-26 14:01:00,60.359,77.745,17.386,505.8043
2026-02-26 14:02:00,60.353,77.547,17.193,506.8102
2026-02-26 14:03:00,60.348,77.347,16.999,507.816
2026-02-26 14:04:00,60.342,77.145,16.803,508.8217
2026-02-26 14:05:00,60.338,76.942,16.604,509.8273
2026-02-26 14:06:00,60.334,76.738,16.404,510.8329
2026-02-26 14:07:00,60.33,76.532,16.202,511.8384
2026-02-26 14:08:00,60.327,76.324,15.998,512.8438
2026-02-26 14:09:00,60.324,76.116,15.792,513.8492
2026-02-26 14:10:00,60.321,75.905,15.584,514.8546
2026-02-26 14:11:00,60.319,75.694,15.374,515.8599
2026-02-26 14:12:00,60.318,75.48,15.163,516.8652
2026-02-26 14:13:00,60.317,75.266,14.949,517.8705
2026-02-26 14:14:00,60.316,75.05,14.734,518.8758
2026-02-26 14:15:00,60.316,74.832,14.517,519.881
2026-02-26 14:16:00,60.316,74.613,14.298,520.8863
2026-02-26 14:17:00,60.316,74.393,14.077,521.8915
2026-02-26 14:18:00,60.317,74.171,13.854,522.8968
2026-02-26 14:19:00,60.318,73.948,13.63,523.9021
2026-02-26 14:20:00,60.32,73.724,13.404,524.9075
2026-02-26 14:21:00,60.322,73.498,13.176,525.9128
2026-02-26 14:22:00,60.325,73.27,12.946,526.9182
2026-02-26 14:23:00,60.328,73.042,12.714,527.9237
2026-02-26 14:24:00,60.331,72.812,12.481,528.9292
2026-02-26 14:25:00,60.335,72.58,12.245,529.9348
2026-02-26 14:26:00,60.339,72.347,12.008,530.9404
2026-02-26 14:27:00,60.343,72.113,11.77,531.9462
2026-02-26 14:28:00,60.348,71.877,11.529,532.952
2026-02-26 14:29:00,60.353,71.64,11.287,533.9579
2026-02-26 14:30:00,60.359,71.402,11.043,534.9638
2026-02-26 14:31:00,60.365,71.162,10.797,535.9699
2026-02-26 14:32:00,60.372,70.921,10.549,536.9761
2026-02-26 14:33:00,60.379,70.679,10.3,537.9824
2026-02-26 14:34:00,60.386,70.435,10.049,538.9889
2026-02-26 14:35:00,60.394,70.19,9.796,539.9954
2026-02-26 14:36:00,60.402,69.943,9.541,541.0021
2026-02-26 14:37:00,60.411,69.695,9.285,542.009
2026-02-26 14:38:00,60.42,69.446,9.027,543.016
2026-02-26 14:39:00,60.429,69.196,8.767,544.0231
2026-02-26 14:40:00,60.439,68.944,8.505,545.0304
2026-02-26 14:41:00,60.449,68.691,8.242,546.0379
2026-02-26 14:42:00,60.46,68.437,7.976,547.0456
2026-02-26 14:43:00,60.471,68.181,7.71,548.0535
2026-02-26 14:44:00,60.483,67.924,7.441,549.0615
2026-02-26 14:45:00,60.495,67.666,7.17,550.0698
2026-02-26 14:46:00,60.508,67.406,6.898,551.0782
2026-02-26 14:47:00,60.521,67.145,6.624,552.0869
2026-02-26 14:48:00,60.534,66.883,6.349,553.0958
2026-02-26 14:49:00,60.548,66.62,6.071,554.1049
2026-02-26 14:50:00,60.563,66.355,5.792,555.1143
2026-02-26 14:51:00,60.578,66.089,5.511,556.124
2026-02-26 14:52:00,60.593,65.822,5.228,557.1339
2026-02-26 14:53:00,60.61,65.553,4.944,558.144
2026-02-26 14:54:00,60.626,65.284,4.658,559.1544
2026-02-26 14:55:00,60.643,65.013,4.37,560.1652
2026-02-26 14:56:00,60.661,64.741,4.08,561.1762
2026-02-26 14:57:00,60.679,64.467,3.788,562.1875
2026-02-26 14:58:00,60.698,64.193,3.495,563.1991
2026-02-26 14:59:00,60.717,63.917,3.2,564.2111
2026-02-26 15:00:00,60.737,63.64,2.903,565.2234
2026-02-26 15:01:00,60.757,63.361,2.604,566.236
2026-02-26 15:02:00,60.778,63.082,2.304,567.2489
2026-02-26 15:03:00,60.8,62.801,2.001,568.2623
2026-02-26 15:04:00,60.822,62.519,1.697,569.276
2026-02-26 15:05:00,60.845,62.236,1.391,570.2901
2026-02-26 15:06:00,60.868,61.952,1.083,571.3045
2026-02-26 15:07:00,60.893,61.666,0.774,572.3194
2026-02-26 15:08:00,60.917,61.38,0.463,573.3347
2026-02-26 15:09:00,60.943,61.092,0.149,574.3504
2026-02-26 15:10:00,60.803,60.803,0.0,575.3638
2026-02-26 15:11:00,60.513,60.513,0.0,576.3723
2026-02-26 15:12:00,60.222,60.222,0.0,577.376
2026-02-26 15:13:00,59.929,59.929,0.0,578.3749
2026-02-26 15:14:00,59.636,59.636,0.0,579.3688
2026-02-26 15:15:00,59.341,59.341,0.0,580.3578
2026-02-26 15:16:00,59.045,59.045,0.0,581.3419
2026-02-26 15:17:00,58.748,58.748,0.0,582.321
2026-02-26 15:18:00,58.45,58.45,0.0,583.2952
2026-02-26 15:19:00,58.151,58.151,0.0,584.2644
2026-02-26 15:20:00,57.851,57.851,0.0,585.2286
2026-02-26 15:21:00,57.55,57.55,0.0,586.1877
2026-02-26 15:22:00,57.247,57.247,0.0,587.1419
2026-02-26 15:23:00,56.943,56.943,0.0,588.0909
2026-02-26 15:24:00,56.639,56.639,0.0,589.0349
2026-02-26 15:25:00,56.333,56.333,0.0,589.9738
2026-02-26 15:26:00,56.026,56.026,0.0,590.9075
2026-02-26 15:27:00,55.718,55.718,0.0,591.8362
2026-02-26 15:28:00,55.41,55.41,0.0,592.7597
2026-02-26 15:29:00,55.1,55.1,0.0,593.678
2026-02-26 15:30:00,54.789,54.789,0.0,594.5912
2026-02-26 15:31:00,54.476,54.476,0.0,595.4991
2026-02-26 15:32:00,54.163,54.163,0.0,596.4018
2026-02-26 15:33:00,53.849,53.849,0.0,597.2993
2026-02-26 15:34:00,53.534,53.534,0.0,598.1915
2026-02-26 15:35:00,53.218,53.218,0.0,599.0785
2026-02-26 15:36:00,52.901,52.901,0.0,599.9602
2026-02-26 15:37:00,52.582,52.582,0.0,600.8366
2026-02-26 15:38:00,52.263,52.263,0.0,601.7076
2026-02-26 15:39:00,51.943,51.943,0.0,602.5733
2026-02-26 15:40:00,51.622,51.622,0.0,603.4337
2026-02-26 15:41:00,51.3,51.3,0.0,604.2887
2026-02-26 15:42:00,50.977,50.977,0.0,605.1383
