time,光伏功率(kW),光伏可用功率(kW),弃光功率(kW),正向有功总电能
2026-02-26 07:56:00,33.937,33.937,0.0,33.807
2026-02-26 07:57:00,34.203,34.203,0.0,34.377
2026-02-26 07:58:00,34.47,34.47,0.0,34.9515
2026-02-26 07:59:00,34.735,34.735,0.0,35.5304
2026-02-26 08:00:00,35.0,35.0,0.0,36.1138
2026-02-26 08:01:00,35.264,35.264,0.0,36.7015
2026-02-26 08:02:00,35.528,35.528,0.0,37.2936
2026-02-26 08:03:00,35.791,35.791,0.0,37.8902
2026-02-26 08:04:00,36.053,36.053,0.0,38.491
2026-02-26 08:05:00,36.314,36.314,0.0,39.0963
2026-02-26 08:06:00,36.575,36.575,0.0,39.7058
2026-02-26 08:07:00,36.835,36.835,0.0,40.3198
2026-02-26 08:08:00,37.094,37.094,0.0,40.938
2026-02-26 08:09:00,37.353,37.353,0.0,41.5606
2026-02-26 08:10:00,37.611,37.611,0.0,42.1874
2026-02-26 08:11:00,37.868,37.868,0.0,42.8185
2026-02-26 08:12:00,38.125,38.125,0.0,43.454
2026-02-26 08:13:00,38.381,38.381,0.0,44.0936
2026-02-26 08:14:00,38.636,38.636,0.0,44.7376
2026-02-26 08:15:00,38.89,38.89,0.0,45.3857
2026-02-26 08:16:00,39.144,39.144,0.0,46.0381
2026-02-26 08:17:00,39.396,39.396,0.0,46.6947
2026-02-26 08:18:00,39.648,39.648,0.0,47.3555
2026-02-26 08:19:00,39.9,39.9,0.0,48.0205
2026-02-26 08:20:00,40.15,40.15,0.0,48.6897
2026-02-26 08:21:00,40.4,40.4,0.0,49.363
2026-02-26 08:22:00,40.649,40.649,0.0,50.0405
2026-02-26 08:23:00,40.897,40.897,0.0,50.7221
2026-02-26 08:24:00,41.145,41.145,0.0,51.4079
2026-02-26 08:25:00,41.392,41.392,0.0,52.0977
2026-02-26 08:26:00,41.638,41.638,0.0,52.7917
2026-02-26 08:27:00,41.883,41.883,0.0,53.4898
2026-02-26 08:28:00,42.127,42.127,0.0,54.1919
2026-02-26 08:29:00,42.371,42.371,0.0,54.898
2026-02-26 08:30:00,42.613,42.613,0.0,55.6083
2026-02-26 08:31:00,42.855,42.855,0.0,56.3225
2026-02-26 08:32:00,43.096,43.096,0.0,57.0408
2026-02-26 08:33:00,43.337,43.337,0.0,57.7631
2026-02-26 08:34:00,43.576,43.576,0.0,58.4893
2026-02-26 08:35:00,43.815,43.815,0.0,59.2196
2026-02-26 08:36:00,44.052,44.052,0.0,59.9538
2026-02-26 08:37:00,44.289,44.289,0.0,60.6919
2026-02-26 08:38:00,44.525,44.525,0.0,61.434
2026-02-26 08:39:00,44.761,44.761,0.0,62.18
2026-02-26 08:40:00,44.995,44.995,0.0,62.93
2026-02-26 08:41:00,45.229,45.229,0.0,63.6838
2026-02-26 08:42:00,45.461,45.461,0.0,64.4415
2026-02-26 08:43:00,45.693,45.693,0.0,65.203
2026-02-26 08:44:00,45.924,45.924,0.0,65.9684
2026-02-26 08:45:00,46.154,46.154,0.0,66.7377
2026-02-26 08:46:00,46.383,46.383,0.0,67.5107
2026-02-26 08:47:00,46.612,46.612,0.0,68.2876
2026-02-26 08:48:00,46.839,46.839,0.0,69.0682
2026-02-26 08:49:00,47.066,47.066,0.0,69.8527
2026-02-26 08:50:00,47.291,47.291,0.0,70.6408
2026-02-26 08:51:00,47.516,47.516,0.0,71.4328
2026-02-26 08:52:00,47.74,47.74,0.0,72.2284
2026-02-26 08:53:00,47.963,47.963,0.0,73.0278
2026-02-26 08:54:00,48.185,48.185,0.0,73.8309
2026-02-26 08:55:00,48.406,48.406,0.0,74.6377
2026-02-26 08:56:00,48.626,48.626,0.0,75.4481
2026-02-26 08:57:00,48.845,48.845,0.0,76.2622
2026-02-26 08:58:00,49.064,49.064,0.0,77.0799
2026-02-26 08:59:00,49.281,49.281,0.0,77.9013
2026-02-26 09:00:00,49.497,49.497,0.0,78.7262
2026-02-26 09:01:00,49.713,49.713,0.0,79.5548
2026-02-26 09:02:00,49.928,49.928,0.0,80.3869
2026-02-26 09:03:00,50.141,50.141,0.0,81.2226
2026-02-26 09:04:00,50.354,50.354,0.0,82.0618
2026-02-26 09:05:00,50.565,50.565,0.0,82.9046
2026-02-26 09:06:00,50.776,50.776,0.0,83.7509
2026-02-26 09:07:00,50.986,50.986,0.0,84.6006
2026-02-26 09:08:00,51.195,51.195,0.0,85.4539
2026-02-26 09:09:00,51.403,51.403,0.0,86.3106
2026-02-26 09:10:00,51.609,51.609,0.0,87.1707
2026-02-26 09:11:00,51.815,51.815,0.0,88.0343
2026-02-26 09:12:00,52.02,52.02,0.0,88.9013
2026-02-26 09:13:00,52.224,52.224,0.0,89.7717
2026-02-26 09:14:00,52.427,52.427,0.0,90.6455
2026-02-26 09:15:00,52.629,52.629,0.0,91.5226
2026-02-26 09:16:00,52.83,52.83,0.0,92.4031
2026-02-26 09:17:00,53.03,53.03,0.0,93.287
2026-02-26 09:18:00,53.228,53.228,0.0,94.1741
2026-02-26 09:19:00,53.426,53.426,0.0,95.0645
2026-02-26 09:20:00,53.623,53.623,0.0,95.9583
2026-02-26 09:21:00,53.819,53.819,0.0,96.8552
2026-02-26 09:22:00,54.014,54.014,0.0,97.7555
2026-02-26 09:23:00,54.207,54.207,0.0,98.6589
2026-02-26 09:24:00,54.4,54.4,0.0,99.5656
2026-02-26 09:25:00,54.592,54.592,0.0,100.4755
2026-02-26 09:26:00,54.783,54.783,0.0,101.3885
2026-02-26 09:27:00,54.972,54.972,0.0,102.3047
2026-02-26 09:28:00,55.161,55.161,0.0,103.2241
2026-02-26 09:29:00,55.348,55.348,0.0,104.1465
2026-02-26 09:30:00,55.535,55.535,0.0,105.0721
2026-02-26 09:31:00,55.72,55.72,0.0,106.0008
2026-02-26 09:32:00,55.904,55.904,0.0,106.9325
2026-02-26 09:33:00,56.088,56.088,0.0,107.8673
2026-02-26 09:34:00,56.27,56.27,0.0,108.8052
2026-02-26 09:35:00,56.451,56.451,0.0,109.746
2026-02-26 09:36:00,56.631,56.631,0.0,110.6899
2026-02-26 09:37:00,56.81,56.81,0.0,111.6367
2026-02-26 09:38:00,56.988,56.988,0.0,112.5865
2026-02-26 09:39:00,57.165,57.165,0.0,113.5392
2026-02-26 09:40:00,57.341,57.341,0.0,114.4949
2026-02-26 09:41:00,57.515,57.515,0.0,115.4535
2026-02-26 09:42:00,57.689,57.689,0.0,116.415
2026-02-26 09:43:00,57.861,57.861,0.0,117.3793
2026-02-26 09:44:00,58.033,58.033,0.0,118.3466
2026-02-26 09:45:00,58.203,58.203,0.0,119.3166
2026-02-26 09:46:00,58.372,58.372,0.0,120.2895
2026-02-26 09:47:00,58.54,58.54,0.0,121.2651
2026-02-26 09:48:00,58.707,58.707,0.0,122.2436
2026-02-26 09:49:00,58.873,58.873,0.0,123.2248
2026-02-26 09:50:00,59.037,59.037,0.0,124.2088
2026-02-26 09:51:00,59.201,59.201,0.0,125.1954
2026-02-26 09:52:00,59.363,59.363,0.0,126.1848
2026-02-26 09:53:00,59.525,59.525,0.0,127.1769
2026-02-26 09:54:00,59.685,59.685,0.0,128.1716
2026-02-26 09:55:00,59.844,59.844,0.0,129.169
2026-02-26 09:56:00,60.002,60.002,0.0,130.1691
2026-02-26 09:57:00,60.158,60.158,0.0,131.1717
2026-02-26 09:58:00,60.314,60.314,0.0,132.177
2026-02-26 09:59:00,60.468,60.468,0.0,133.1848
2026-02-26 10:00:00,60.622,60.622,0.0,134.1951
2026-02-26 10:01:00,60.774,60.774,0.0,135.208
2026-02-26 10:02:00,60.925,60.925,0.0,136.2234
2026-02-26 10:03:00,61.075,61.075,0.0,137.2413
2026-02-26 10:04:00,61.223,61.223,0.0,138.2617
2026-02-26 10:05:00,61.371,61.371,0.0,139.2846
2026-02-26 10:06:00,61.517,61.517,0.0,140.3099
2026-02-26 10:07:00,61.662,61.662,0.0,141.3376
2026-02-26 10:08:00,61.806,61.806,0.0,142.3677
2026-02-26 10:09:00,61.949,61.949,0.0,143.4002
2026-02-26 10:10:00,62.091,62.091,0.0,144.435
2026-02-26 10:11:00,62.231,62.231,0.0,145.4722
2026-02-26 10:12:00,62.37,62.37,0.0,146.5117
2026-02-26 10:13:00,62.509,62.509,0.0,147.5535
2026-02-26 10:14:00,62.645,62.645,0.0,148.5976
2026-02-26 10:15:00,62.781,62.781,0.0,149.644
2026-02-26 10:16:00,62.916,62.916,0.0,150.6926
2026-02-26 10:17:00,63.049,63.049,0.0,151.7434
2026-02-26 10:18:00,63.181,63.181,0.0,152.7964
2026-02-26 10:19:00,63.312,63.312,0.0,153.8516
2026-02-26 10:20:00,63.442,63.442,0.0,154.9089
2026-02-26 10:21:00,63.57,63.57,0.0,155.9684
2026-02-26 10:22:00,63.697,63.697,0.0,157.0301
2026-02-26 10:23:00,63.823,63.823,0.0,158.0938
2026-02-26 10:24:00,63.948,63.948,0.0,159.1596
2026-02-26 10:25:00,64.072,64.072,0.0,160.2275
2026-02-26 10:26:00,64.194,64.194,0.0,161.2974
2026-02-26 10:27:00,64.315,64.315,0.0,162.3693
2026-02-26 10:28:00,64.435,64.435,0.0,163.4432
2026-02-26 10:29:00,64.554,64.554,0.0,164.5191
2026-02-26 10:30:00,64.672,64.672,0.0,165.597
2026-02-26 10:31:00,64.788,64.788,0.0,166.6768
2026-02-26 10:32:00,64.903,64.903,0.0,167.7585
2026-02-26 10:33:00,65.017,65.017,0.0,168.8421
2026-02-26 10:34:00,65.129,65.129,0.0,169.9276
2026-02-26 10:35:00,65.241,65.241,0.0,171.0149
2026-02-26 10:36:00,65.351,65.351,0.0,172.1041
2026-02-26 10:37:00,65.459,65.459,0.0,173.1951
2026-02-26 10:38:00,65.567,65.567,0.0,174.2879
2026-02-26 10:39:00,65.673,65.673,0.0,175.3824
2026-02-26 10:40:00,65.778,65.778,0.0,176.4787
2026-02-26 10:41:00,65.882,65.882,0.0,177.5768
2026-02-26 10:42:00,65.985,65.985,0.0,178.6765
2026-02-26 10:43:00,66.086,66.086,0.0,179.778
2026-02-26 10:44:00,66.186,66.186,0.0,180.8811
2026-02-26 10:45:00,66.285,66.285,0.0,181.9858
2026-02-26 10:46:00,66.383,66.383,0.0,183.0922
2026-02-26 10:47:00,66.479,66.479,0.0,184.2002
2026-02-26 10:48:00,66.574,66.574,0.0,185.3097
2026-02-26 10:49:00,66.668,66.668,0.0,186.4209
2026-02-26 10:50:00,66.76,66.76,0.0,187.5335
2026-02-26 10:51:00,66.851,66.851,0.0,188.6477
2026-02-26 10:52:00,66.941,66.941,0.0,189.7634
2026-02-26 10:53:00,67.03,67.03,0.0,190.8806
2026-02-26 10:54:00,67.117,67.117,0.0,191.9992
2026-02-26 10:55:00,67.203,67.203,0.0,193.1193
2026-02-26 10:56:00,67.288,67.288,0.0,194.2407
2026-02-26 10:57:00,67.372,67.372,0.0,195.3636
2026-02-26 10:58:00,67.454,67.454,0.0,196.4878
2026-02-26 10:59:00,67.535,67.535,0.0,197.6134
2026-02-26 11:00:00,67.615,67.615,0.0,198.7403
2026-02-26 11:01:00,67.693,67.693,0.0,199.8686
2026-02-26 11:02:00,67.77,67.77,0.0,200.9981
2026-02-26 11:03:00,67.846,67.846,0.0,202.1288
2026-02-26 11:04:00,67.921,67.921,0.0,203.2608
2026-02-26 11:05:00,67.994,67.994,0.0,204.3941
2026-02-26 11:06:00,68.066,68.066,0.0,205.5285
2026-02-26 11:07:00,68.137,68.137,0.0,206.6641
2026-02-26 11:08:00,68.206,68.206,0.0,207.8009
2026-02-26 11:09:00,68.274,68.274,0.0,208.9388
2026-02-26 11:10:00,68.341,68.341,0.0,210.0778
2026-02-26 11:11:00,68.406,68.406,0.0,211.2179
2026-02-26 11:12:00,68.47,68.47,0.0,212.3591
2026-02-26 11:13:00,68.533,68.533,0.0,213.5013
2026-02-26 11:14:00,68.595,68.595,0.0,214.6445
2026-02-26 11:15:00,68.655,68.655,0.0,215.7888
2026-02-26 11:16:00,68.714,68.714,0.0,216.934
2026-02-26 11:17:00,68.772,68.772,0.0,218.0802
2026-02-26 11:18:00,68.828,68.828,0.0,219.2273
2026-02-26 11:19:00,68.883,68.883,0.0,220.3754
2026-02-26 11:20:00,68.937,68.937,0.0,221.5243
2026-02-26 11:21:00,68.989,68.989,0.0,222.6741
2026-02-26 11:22:00,69.04,69.04,0.0,223.8248
2026-02-26 11:23:00,69.09,69.09,0.0,224.9763
2026-02-26 11:24:00,69.138,69.138,0.0,226.1286
2026-02-26 11:25:00,69.185,69.185,0.0,227.2817
2026-02-26 11:26:00,69.231,69.231,0.0,228.4355
2026-02-26 11:27:00,69.276,69.276,0.0,229.5901
2026-02-26 11:28:00,69.319,69.319,0.0,230.7454
2026-02-26 11:29:00,69.361,69.361,0.0,231.9015
2026-02-26 11:30:00,69.401,69.401,0.0,233.0581
2026-02-26 11:31:00,69.44,69.44,0.0,234.2155
2026-02-26 11:32:00,69.478,69.478,0.0,235.3735
2026-02-26 11:33:00,69.515,69.515,0.0,236.532
2026-02-26 11:34:00,69.55,69.55,0.0,237.6912
2026-02-26 11:35:00,69.584,69.584,0.0,238.8509
2026-02-26 11:36:00,69.617,69.617,0.0,240.0112
2026-02-26 11:37:00,69.648,69.648,0.0,241.172
2026-02-26 11:38:00,69.678,69.678,0.0,242.3333
2026-02-26 11:39:00,69.706,69.706,0.0,243.4951
2026-02-26 11:40:00,69.734,69.734,0.0,244.6573
2026-02-26 11:41:00,69.76,69.76,0.0,245.82
2026-02-26 11:42:00,69.784,69.784,0.0,246.983
2026-02-26 11:43:00,69.808,69.808,0.0,248.1465
2026-02-26 11:44:00,69.829,69.829,0.0,249.3103
2026-02-26 11:45:00,69.85,69.85,0.0,250.4745
2026-02-26 11:46:00,69.869,69.869,0.0,251.639
2026-02-26 11:47:00,69.887,69.887,0.0,252.8038
2026-02-26 11:48:00,69.904,69.904,0.0,253.9688
2026-02-26 11:49:00,69.919,69.919,0.0,255.1342
2026-02-26 11:50:00,69.933,69.933,0.0,256.2997
2026-02-26 11:51:00,69.946,69.946,0.0,257.4655
2026-02-26 11:52:00,69.957,69.957,0.0,258.6314
2026-02-26 11:53:00,69.967,69.967,0.0,259.7976
2026-02-26 11:54:00,69.976,69.976,0.0,260.9638
2026-02-26 11:55:00,69.983,69.983,0.0,262.1302
2026-02-26 11:56:00,69.989,69.989,0.0,263.2967
2026-02-26 11:57:00,69.994,69.994,0.0,264.4633
2026-02-26 11:58:00,69.997,69.997,0.0,265.6299
2026-02-26 11:59:00,69.999,69.999,0.0,266.7965
2026-02-26 12:00:00,70.0,70.0,0.0,267.9632
2026-02-26 12:01:00,69.999,69.999,0.0,269.1299
2026-02-26 12:02:00,69.997,69.997,0.0,270.2965
2026-02-26 12:03:00,69.994,69.994,0.0,271.4631
2026-02-26 12:04:00,69.989,69.989,0.0,272.6295
2026-02-26 12:05:00,69.983,69.983,0.0,273.7959
2026-02-26 12:06:00,69.976,69.976,0.0,274.9622
2026-02-26 12:07:00,69.967,69.967,0.0,276.1283
2026-02-26 12:08:00,69.957,69.957,0.0,277.2943
2026-02-26 12:09:00,69.946,69.946,0.0,278.46
2026-02-26 12:10:00,69.933,69.933,0.0,279.6256
2026-02-26 12:11:00,69.919,69.919,0.0,280.7909
2026-02-26 12:12:00,69.904,69.904,0.0,281.956
2026-02-26 12:13:00,69.887,69.887,-0.0,283.1208
2026-02-26 12:14:00,69.869,69.869,0.0,284.2853
2026-02-26 12:15:00,69.85,69.85,0.0,285.4494
2026-02-26 12:16:00,69.829,69.829,0.0,286.6133
2026-02-26 12:17:00,69.808,69.808,0.0,287.7767
2026-02-26 12:18:00,69.784,69.784,0.0,288.9398
2026-02-26 12:19:00,69.76,69.76,0.0,290.1025
2026-02-26 12:20:00,69.734,69.734,0.0,291.2647
2026-02-26 12:21:00,69.706,69.706,0.0,292.4265
2026-02-26 12:22:00,69.678,69.678,0.0,293.5878
2026-02-26 12:23:00,69.648,69.648,-0.0,294.7486
2026-02-26 12:24:00,69.617,69.617,0.0,295.9088
2026-02-26 12:25:00,69.584,69.584,0.0,297.0686
2026-02-26 12:26:00,69.55,69.55,0.0,298.2277
2026-02-26 12:27:00,69.515,69.515,0.0,299.3863
2026-02-26 12:28:00,69.478,69.478,0.0,300.5443
2026-02-26 12:29:00,69.44,69.44,0.0,301.7016
2026-02-26 12:30:00,69.401,69.401,0.0,302.8583
2026-02-26 12:31:00,69.361,69.361,-0.0,304.0143
2026-02-26 12:32:00,69.319,69.319,0.0,305.1696
2026-02-26 12:33:00,69.276,69.276,0.0,306.3242
2026-02-26 12:34:00,69.231,69.231,0.0,307.4781
2026-02-26 12:35:00,69.185,69.185,0.0,308.6312
2026-02-26 12:36:00,69.138,69.138,0.0,309.7835
2026-02-26 12:37:00,69.09,69.09,0.0,310.935
2026-02-26 12:38:00,69.04,69.04,0.0,312.0856
2026-02-26 12:39:00,68.989,68.989,0.0,313.2354
2026-02-26 12:40:00,68.937,68.937,0.0,314.3844
2026-02-26 12:41:00,68.883,68.883,0.0,315.5324
2026-02-26 12:42:00,68.828,68.828,0.0,316.6796
2026-02-26 12:43:00,68.772,68.772,0.0,317.8258
2026-02-26 12:44:00,68.714,68.714,0.0,318.971
2026-02-26 12:45:00,68.655,68.655,0.0,320.1152
2026-02-26 12:46:00,68.595,68.595,0.0,321.2585
2026-02-26 12:47:00,68.533,68.533,0.0,322.4007
2026-02-26 12:48:00,68.47,68.47,0.0,323.5419
2026-02-26 12:49:00,68.406,68.406,0.0,324.682
2026-02-26 12:50:00,68.341,68.341,0.0,325.821
2026-02-26 12:51:00,68.274,68.274,0.0,326.9589
2026-02-26 12:52:00,68.206,68.206,0.0,328.0956
2026-02-26 12:53:00,68.137,68.137,0.0,329.2313
2026-02-26 12:54:00,68.066,68.066,-0.0,330.3657
2026-02-26 12:55:00,67.994,67.994,0.0,331.4989
2026-02-26 12:56:00,67.921,67.921,0.0,332.6309
2026-02-26 12:57:00,67.846,67.846,-0.0,333.7617
2026-02-26 12:58:00,67.77,67.77,0.0,334.8912
2026-02-26 12:59:00,67.693,67.693,0.0,336.0194
2026-02-26 13:00:00,67.615,67.615,0.0,337.1463
2026-02-26 13:01:00,67.535,67.535,0.0,338.2719
2026-02-26 13:02:00,65.738,67.454,1.716,339.3676
2026-02-26 13:03:00,65.71,67.372,1.662,340.4627
2026-02-26 13:04:00,65.682,67.288,1.606,341.5574
2026-02-26 13:05:00,65.656,67.203,1.547,342.6517
2026-02-26 13:06:00,65.631,67.117,1.486,343.7455
2026-02-26 13:07:00,65.607,67.03,1.423,344.839
2026-02-26 13:08:00,65.584,66.941,1.358,345.9321
2026-02-26 13:09:00,65.562,66.851,1.29,347.0247
2026-02-26 13:10:00,65.54,66.76,1.22,348.1171
2026-02-26 13:11:00,65.52,66.668,1.148,349.2091
2026-02-26 13:12:00,65.5,66.574,1.074,350.3007
2026-02-26 13:13:00,65.481,66.479,0.998,351.3921
2026-02-26 13:14:00,65.463,66.383,0.92,352.4831
2026-02-26 13:15:00,65.446,66.285,0.839,353.5739
2026-02-26 13:16:00,65.429,66.186,0.757,354.6644
2026-02-26 13:17:00,65.413,66.086,0.673,355.7546
2026-02-26 13:18:00,65.398,65.985,0.587,356.8446
2026-02-26 13:19:00,65.384,65.882,0.498,357.9343
2026-02-26 13:20:00,65.37,65.778,0.408,359.0238
2026-02-26 13:21:00,65.357,65.673,0.316,360.1131
2026-02-26 13:22:00,65.345,65.567,0.222,361.2022
2026-02-26 13:23:00,65.333,65.459,0.127,362.2911
2026-02-26 13:24:00,65.322,65.351,0.029,363.3798
2026-02-26 13:25:00,65.241,65.241,0.0,364.4671
2026-02-26 13:26:00,65.129,65.129,0.0,365.5526
2026-02-26 13:27:00,65.017,65.017,0.0,366.6362
2026-02-26 13:28:00,64.903,64.903,0.0,367.7179
2026-02-26 13:29:00,64.788,64.788,0.0,368.7977
2026-02-26 13:30:00,64.672,64.672,0.0,369.8756
2026-02-26 13:31:00,64.554,64.554,0.0,370.9515
2026-02-26 13:32:00,64.435,64.435,0.0,372.0254
2026-02-26 13:33:00,64.315,64.315,0.0,373.0973
2026-02-26 13:34:00,64.194,64.194,0.0,374.1672
2026-02-26 13:35:00,64.072,64.072,0.0,375.2351
2026-02-26 13:36:00,63.948,63.948,0.0,376.3009
2026-02-26 13:37:00,63.823,63.823,0.0,377.3646
2026-02-26 13:38:00,63.697,63.697,0.0,378.4262
2026-02-26 13:39:00,63.57,63.57,0.0,379.4857
2026-02-26 13:40:00,63.442,63.442,0.0,380.5431
2026-02-26 13:41:00,63.312,63.312,0.0,381.5983
2026-02-26 13:42:00,63.181,63.181,0.0,382.6513
2026-02-26 13:43:00,63.049,63.049,0.0,383.7021
2026-02-26 13:44:00,62.916,62.916,0.0,384.7507
2026-02-26 13:45:00,62.781,62.781,0.0,385.7971
2026-02-26 13:46:00,62.645,62.645,0.0,386.8412
2026-02-26 13:47:00,62.509,62.509,0.0,387.883
2026-02-26 13:48:00,62.37,62.37,0.0,388.9225
2026-02-26 13:49:00,62.231,62.231,0.0,389.9597
2026-02-26 13:50:00,62.091,62.091,0.0,390.9945
2026-02-26 13:51:00,61.949,61.949,0.0,392.027
2026-02-26 13:52:00,61.806,61.806,0.0,393.0571
2026-02-26 13:53:00,61.662,61.662,0.0,394.0848
2026-02-26 13:54:00,61.517,61.517,0.0,395.1101
2026-02-26 13:55:00,61.371,61.371,0.0,396.133
2026-02-26 13:56:00,61.223,61.223,0.0,397.1533
2026-02-26 13:57:00,61.075,61.075,0.0,398.1713
2026-02-26 13:58:00,60.925,60.925,0.0,399.1867
2026-02-26 13:59:00,60.774,60.774,0.0,400.1996
2026-02-26 14:00:00,60.622,60.622,0.0,401.2099
2026-02-26 14:01:00,60.468,60.468,0.0,402.2177
2026-02-26 14:02:00,60.314,60.314,0.0,403.223
2026-02-26 14:03:00,60.158,60.158,0.0,404.2256
2026-02-26 14:04:00,60.002,60.002,0.0,405.2256
2026-02-26 14:05:00,59.844,59.844,0.0,406.223
2026-02-26 14:06:00,59.685,59.685,0.0,407.2178
2026-02-26 14:07:00,59.525,59.525,0.0,408.2099
2026-02-26 14:08:00,59.363,59.363,0.0,409.1993
2026-02-26 14:09:00,59.201,59.201,0.0,410.1859
2026-02-26 14:10:00,59.037,59.037,0.0,411.1699
2026-02-26 14:11:00,58.873,58.873,0.0,412.1511
2026-02-26 14:12:00,58.707,58.707,0.0,413.1296
2026-02-26 14:13:00,58.54,58.54,0.0,414.1052
2026-02-26 14:14:00,58.372,58.372,0.0,415.0781
2026-02-26 14:15:00,58.203,58.203,0.0,416.0481
2026-02-26 14:16:00,58.033,58.033,0.0,417.0153
2026-02-26 14:17:00,57.861,57.861,0.0,417.9797
2026-02-26 14:18:00,57.689,57.689,0.0,418.9412
2026-02-26 14:19:00,57.515,57.515,0.0,419.8998
2026-02-26 14:20:00,57.341,57.341,0.0,420.8554
2026-02-26 14:21:00,57.165,57.165,0.0,421.8082
2026-02-26 14:22:00,56.988,56.988,0.0,422.758
2026-02-26 14:23:00,56.81,56.81,0.0,423.7048
2026-02-26 14:24:00,56.631,56.631,0.0,424.6487
2026-02-26 14:25:00,56.451,56.451,0.0,425.5895
2026-02-26 14:26:00,56.27,56.27,0.0,426.5274
2026-02-26 14:27:00,56.088,56.088,0.0,427.4622
2026-02-26 14:28:00,55.904,55.904,0.0,428.3939
2026-02-26 14:29:00,55.72,55.72,0.0,429.3226
2026-02-26 14:30:00,55.535,55.535,0.0,430.2482
2026-02-26 14:31:00,55.348,55.348,0.0,431.1706
2026-02-26 14:32:00,55.161,55.161,0.0,432.09
2026-02-26 14:33:00,54.972,54.972,0.0,433.0062
2026-02-26 14:34:00,54.783,54.783,0.0,433.9192
2026-02-26 14:35:00,54.592,54.592,0.0,434.8291
2026-02-26 14:36:00,54.4,54.4,0.0,435.7358
2026-02-26 14:37:00,54.207,54.207,0.0,436.6392
2026-02-26 14:38:00,54.014,54.014,0.0,437.5394
2026-02-26 14:39:00,53.819,53.819,0.0,438.4364
2026-02-26 14:40:00,53.623,53.623,0.0,439.3301
2026-02-26 14:41:00,53.426,53.426,0.0,440.2206
2026-02-26 14:42:00,53.228,53.228,0.0,441.1077
2026-02-26 14:43:00,53.03,53.03,0.0,441.9915
2026-02-26 14:44:00,52.83,52.83,0.0,442.872
2026-02-26 14:45:00,52.629,52.629,0.0,443.7492
2026-02-26 14:46:00,52.427,52.427,0.0,444.623
2026-02-26 14:47:00,52.224,52.224,0.0,445.4934
2026-02-26 14:48:00,52.02,52.02,0.0,446.3604
2026-02-26 14:49:00,51.815,51.815,0.0,447.224
2026-02-26 14:50:00,51.609,51.609,0.0,448.0841
2026-02-26 14:51:00,51.403,51.403,0.0,448.9408
2026-02-26 14:52:00,51.195,51.195,0.0,449.7941
2026-02-26 14:53:00,50.986,50.986,0.0,450.6438
2026-02-26 14:54:00,50.776,50.776,0.0,451.4901
2026-02-26 14:55:00,50.565,50.565,0.0,452.3329
2026-02-26 14:56:00,50.354,50.354,0.0,453.1721
2026-02-26 14:57:00,50.141,50.141,0.0,454.0078
2026-02-26 14:58:00,49.928,49.928,0.0,454.8399
2026-02-26 14:59:00,49.713,49.713,0.0,455.6685
2026-02-26 15:00:00,49.497,49.497,0.0,456.4934
2026-02-26 15:01:00,49.281,49.281,0.0,457.3148
2026-02-26 15:02:00,49.064,49.064,0.0,458.1325
2026-02-26 15:03:00,48.845,48.845,0.0,458.9466
2026-02-26 15:04:00,48.626,48.626,0.0,459.757
2026-02-26 15:05:00,48.406,48.406,0.0,460.5638
2026-02-26 15:06:00,48.185,48.185,0.0,461.3669
2026-02-26 15:07:00,47.963,47.963,0.0,462.1662
2026-02-26 15:08:00,47.74,47.74,0.0,462.9619
2026-02-26 15:09:00,47.516,47.516,0.0,463.7538
2026-02-26 15:10:00,47.291,47.291,0.0,464.542
2026-02-26 15:11:00,47.066,47.066,0.0,465.3265
2026-02-26 15:12:00,46.839,46.839,0.0,466.1071
2026-02-26 15:13:00,46.612,46.612,0.0,466.884
2026-02-26 15:14:00,46.383,46.383,0.0,467.657
2026-02-26 15:15:00,46.154,46.154,0.0,468.4263
2026-02-26 15:16:00,45.924,45.924,0.0,469.1917
2026-02-26 15:17:00,45.693,45.693,0.0,469.9532
2026-02-26 15:18:00,45.461,45.461,0.0,470.7109
2026-02-26 15:19:00,45.229,45.229,0.0,471.4647
2026-02-26 15:20:00,44.995,44.995,0.0,472.2146
2026-02-26 15:21:00,44.761,44.761,0.0,472.9607
2026-02-26 15:22:00,44.525,44.525,0.0,473.7027
2026-02-26 15:23:00,44.289,44.289,0.0,474.4409
2026-02-26 15:24:00,44.052,44.052,0.0,475.1751
2026-02-26 15:25:00,43.815,43.815,0.0,475.9053
2026-02-26 15:26:00,43.576,43.576,0.0,476.6316
2026-02-26 15:27:00,43.337,43.337,0.0,477.3539
2026-02-26 15:28:00,43.096,43.096,0.0,478.0722
2026-02-26 15:29:00,42.855,42.855,0.0,478.7864
2026-02-26 15:30:00,42.613,42.613,0.0,479.4966
2026-02-26 15:31:00,42.371,42.371,0.0,480.2028
2026-02-26 15:32:00,42.127,42.127,0.0,480.9049
2026-02-26 15:33:00,41.883,41.883,0.0,481.603
2026-02-26 15:34:00,41.638,41.638,0.0,482.2969
2026-02-26 15:35:00,41.392,41.392,0.0,482.9868
2026-02-26 15:36:00,41.145,41.145,0.0,483.6725
2026-02-26 15:37:00,40.897,40.897,0.0,484.3542
2026-02-26 15:38:00,40.649,40.649,0.0,485.0317
2026-02-26 15:39:00,40.4,40.4,0.0,485.705
2026-02-26 15:40:00,40.15,40.15,0.0,486.3742
2026-02-26 15:41:00,39.9,39.9,0.0,487.0392
